date,open,close,high,low,volume
2024-07-19 15:00:00,5.39,5.4,5.41,5.36,23822332.0
2024-07-22 15:00:00,5.44,5.39,5.46,5.36,23432996.0
2024-07-23 15:00:00,5.39,5.34,5.45,5.32,33499200.0
2024-07-24 15:00:00,5.31,5.29,5.34,5.26,29407160.0
2024-07-25 15:00:00,5.27,5.32,5.35,5.26,23287020.0
2024-07-26 15:00:00,5.33,5.39,5.43,5.32,28695218.0
2024-07-29 15:00:00,5.39,5.42,5.43,5.36,22788636.0
2024-07-30 15:00:00,5.41,5.42,5.44,5.39,21075672.0
2024-07-31 15:00:00,5.42,5.58,5.61,5.41,68653688.0
2024-08-01 15:00:00,5.54,5.59,5.63,5.53,47646392.0
2024-08-02 15:00:00,5.56,5.5,5.6,5.49,32421748.0
2024-08-05 15:00:00,5.48,5.47,5.59,5.46,42658496.0
2024-08-06 15:00:00,5.5,5.49,5.54,5.45,29952528.0
2024-08-07 15:00:00,5.47,5.47,5.5,5.45,19898984.0
2024-08-08 15:00:00,5.46,5.48,5.5,5.42,21425400.0
2024-08-09 15:00:00,5.49,5.44,5.54,5.44,19509284.0
2024-08-12 15:00:00,5.41,5.38,5.45,5.36,17203616.0
2024-08-13 15:00:00,5.39,5.4,5.41,5.34,19888680.0
2024-08-14 15:00:00,5.41,5.37,5.43,5.37,14898784.0
2024-08-15 15:00:00,5.37,5.44,5.47,5.36,26254380.0
2024-08-16 15:00:00,5.45,5.43,5.49,5.41,20422440.0
2024-08-19 15:00:00,5.46,5.62,5.68,5.45,90027568.0
2024-08-20 15:00:00,5.6,5.46,5.63,5.45,62019528.0
2024-08-21 15:00:00,5.44,5.35,5.47,5.34,41580472.0
2024-08-22 15:00:00,5.34,5.29,5.38,5.27,32042100.0
2024-08-23 15:00:00,5.26,5.29,5.32,5.23,31803134.0
2024-08-26 15:00:00,5.28,5.31,5.34,5.26,26562296.0
2024-08-27 15:00:00,5.28,5.19,5.29,5.17,30341780.0
2024-08-28 15:00:00,5.16,5.16,5.21,5.13,27981330.0
2024-08-29 15:00:00,5.11,5.1,5.15,5.09,46530200.0
2024-08-30 15:00:00,5.11,5.21,5.24,5.08,54360472.0
2024-09-02 15:00:00,5.18,5.12,5.21,5.12,34991900.0
2024-09-03 15:00:00,5.12,5.1,5.15,5.07,31320600.0
2024-09-04 15:00:00,5.06,5.02,5.11,5.02,26618940.0
2024-09-05 15:00:00,5.02,5.06,5.08,5.01,20240682.0
2024-09-06 15:00:00,5.08,5.0,5.13,4.99,31991080.0
2024-09-09 15:00:00,4.97,5.02,5.04,4.93,28498052.0
2024-09-10 15:00:00,5.04,5.02,5.05,4.92,23937776.0
2024-09-11 15:00:00,4.98,5.0,5.01,4.97,16109491.0
2024-09-12 15:00:00,5.0,5.03,5.04,4.98,18765146.0
2024-09-13 15:00:00,5.01,4.97,5.05,4.97,20749326.0
2024-09-18 15:00:00,4.96,5.02,5.05,4.87,37398264.0
2024-09-19 15:00:00,5.02,5.11,5.13,4.98,46374632.0
2024-09-20 15:00:00,5.09,5.12,5.13,5.07,29301980.0
2024-09-23 15:00:00,5.13,5.14,5.17,5.1,24917270.0
2024-09-24 15:00:00,5.17,5.59,5.64,5.16,167076192.0
2024-09-25 15:00:00,5.92,6.15,6.15,5.89,364488800.0
2024-09-26 15:00:00,6.08,6.49,6.7,6.0,434716320.0
2024-09-27 15:00:00,6.68,6.7,6.98,6.41,408011456.0
2024-09-30 15:00:00,7.2,7.37,7.37,6.9,401450144.0
2024-10-08 15:00:00,8.11,8.11,8.11,7.7,439353536.0
2024-10-09 15:00:00,7.95,7.3,8.11,7.3,388766528.0
2024-10-10 15:00:00,7.31,7.7,8.03,6.81,485839360.0
2024-10-11 15:00:00,7.38,8.47,8.47,7.38,708482816.0
2024-10-14 15:00:00,9.0,9.32,9.32,8.68,965427264.0
2024-10-15 15:00:00,8.43,8.57,9.65,8.4,933086272.0
2024-10-16 15:00:00,8.01,7.77,8.59,7.72,555636352.0
2024-10-17 15:00:00,7.77,8.08,8.13,7.6,516024992.0
2024-10-18 15:00:00,8.01,8.11,8.49,7.65,543456832.0
2024-10-21 15:00:00,8.3,8.92,8.92,8.08,635673728.0
2024-10-22 15:00:00,9.25,8.69,9.32,8.61,614395840.0
2024-10-23 15:00:00,8.7,8.29,8.74,8.22,407901600.0
2024-10-24 15:00:00,8.2,8.35,8.67,8.04,321171488.0
2024-10-25 15:00:00,8.11,8.14,8.27,8.06,302203840.0
2024-10-28 15:00:00,8.1,8.41,8.54,7.95,388176384.0
2024-10-29 15:00:00,8.3,8.32,8.8,8.25,391269504.0
2024-10-30 15:00:00,8.34,8.16,8.4,8.07,273128544.0
2024-10-31 15:00:00,8.11,8.83,8.98,8.08,666100544.0
2024-11-01 15:00:00,8.58,8.06,8.6,8.02,464569600.0
2024-11-04 15:00:00,8.05,8.18,8.28,7.91,242860800.0
2024-11-05 15:00:00,8.15,8.77,9.0,8.14,629634048.0
2024-11-06 15:00:00,8.7,8.85,9.13,8.6,595702208.0
2024-11-07 15:00:00,8.65,9.15,9.3,8.61,517820032.0
2024-11-08 15:00:00,9.29,8.88,9.29,8.83,408436064.0
2024-11-11 15:00:00,8.75,8.74,8.96,8.57,262189296.0
2024-11-12 15:00:00,8.79,8.5,8.97,8.38,288977600.0
2024-11-13 15:00:00,8.4,8.45,8.56,8.32,147058688.0
2024-11-14 15:00:00,8.44,8.33,8.64,8.31,181629392.0
2024-11-15 15:00:00,8.25,7.85,8.32,7.85,228160224.0
2024-11-18 15:00:00,8.02,7.79,8.1,7.72,189459504.0
2024-11-19 15:00:00,7.8,7.88,7.88,7.67,139866752.0
2024-11-20 15:00:00,7.81,7.88,7.93,7.74,123705504.0
2024-11-21 15:00:00,7.84,7.8,7.85,7.69,137358032.0
2024-11-22 15:00:00,7.76,7.41,7.86,7.4,169468704.0
2024-11-25 15:00:00,7.38,7.34,7.45,7.19,126333784.0
2024-11-26 15:00:00,7.35,7.28,7.44,7.26,81665968.0
2024-11-27 15:00:00,7.21,7.38,7.38,7.16,102150312.0
2024-11-28 15:00:00,7.39,7.34,7.47,7.32,95823888.0
2024-11-29 15:00:00,7.33,7.46,7.62,7.28,145166352.0
2024-12-02 15:00:00,7.41,7.57,7.64,7.41,130306480.0
2024-12-03 15:00:00,7.65,7.56,7.77,7.45,136796224.0
2024-12-04 15:00:00,7.5,7.43,7.55,7.39,92067624.0
2024-12-05 15:00:00,7.41,7.46,7.49,7.41,69710592.0
2024-12-06 15:00:00,7.42,7.56,7.64,7.36,137773936.0
2024-12-09 15:00:00,7.55,7.43,7.56,7.36,95777664.0
2024-12-10 15:00:00,7.73,7.6,7.79,7.45,153287776.0
2024-12-11 15:00:00,7.5,7.55,7.64,7.47,95038760.0
2024-12-12 15:00:00,7.53,7.53,7.58,7.4,104970744.0
2024-12-13 15:00:00,7.46,7.26,7.47,7.25,120774528.0
2024-12-16 15:00:00,7.24,7.17,7.25,7.13,80100120.0
2024-12-17 15:00:00,7.15,7.12,7.22,7.11,74440544.0
2024-12-18 15:00:00,7.22,7.2,7.33,7.17,91383536.0
2024-12-19 15:00:00,7.1,7.21,7.22,7.06,61763124.0
2024-12-20 15:00:00,7.2,7.17,7.21,7.15,57031352.0
2024-12-23 15:00:00,7.17,7.08,7.21,7.05,65883416.0
2024-12-24 15:00:00,7.07,7.18,7.19,7.07,55596140.0
2024-12-25 15:00:00,7.18,7.14,7.19,7.06,49496200.0
2024-12-26 15:00:00,7.11,7.09,7.16,7.08,42791500.0
2024-12-27 15:00:00,7.1,7.16,7.24,7.08,87382648.0
2024-12-30 15:00:00,7.14,7.18,7.2,7.08,57016004.0
2024-12-31 15:00:00,7.18,6.89,7.21,6.88,103679072.0
2025-01-02 15:00:00,6.89,6.66,6.93,6.61,87625016.0
2025-01-03 15:00:00,6.69,6.52,6.71,6.51,77140456.0
2025-01-06 15:00:00,6.5,6.61,6.63,6.46,71567520.0
2025-01-07 15:00:00,6.61,6.68,6.68,6.53,51673896.0
2025-01-08 15:00:00,6.59,6.57,6.61,6.39,58519176.0
2025-01-09 15:00:00,6.52,6.53,6.6,6.51,32376996.0
2025-01-10 15:00:00,6.56,6.36,6.59,6.36,39035104.0
2025-01-13 15:00:00,6.35,6.44,6.47,6.3,48352448.0
2025-01-14 15:00:00,6.44,6.64,6.66,6.44,84765096.0
2025-01-15 15:00:00,6.6,6.6,6.67,6.54,77120464.0
2025-01-16 15:00:00,6.63,6.62,6.73,6.56,68208920.0
2025-01-17 15:00:00,6.57,6.6,6.65,6.56,41711400.0
2025-01-20 15:00:00,6.66,6.66,6.83,6.6,101542920.0
2025-01-21 15:00:00,6.69,6.6,6.71,6.55,58775876.0
2025-01-22 15:00:00,6.56,6.51,6.6,6.47,48972816.0
2025-01-23 15:00:00,6.6,6.66,6.98,6.59,164399792.0
2025-01-24 15:00:00,6.61,6.69,6.72,6.6,87913576.0
2025-01-27 15:00:00,6.71,6.53,6.77,6.53,64666940.0
2025-02-05 15:00:00,6.58,6.5,6.59,6.47,52181144.0
2025-02-06 15:00:00,6.49,6.63,6.63,6.44,70676528.0
2025-02-07 15:00:00,6.61,6.75,6.92,6.59,131760824.0
2025-02-10 15:00:00,6.76,6.84,6.88,6.75,85491344.0
2025-02-11 15:00:00,6.83,6.77,6.84,6.71,59308012.0
2025-02-12 15:00:00,6.75,6.89,6.89,6.74,71679584.0
2025-02-13 15:00:00,6.88,6.8,6.89,6.79,75102944.0
2025-02-14 15:00:00,6.78,6.77,6.84,6.7,59347168.0
2025-02-17 15:00:00,6.81,6.81,6.87,6.74,86718896.0
2025-02-18 15:00:00,6.78,6.56,6.8,6.55,83554944.0
2025-02-19 15:00:00,6.56,6.62,6.64,6.53,57157076.0
2025-02-20 15:00:00,6.58,6.55,6.63,6.53,55172920.0
2025-02-21 15:00:00,6.54,6.63,6.66,6.45,92235048.0
2025-02-24 15:00:00,6.61,6.57,6.65,6.53,63533148.0
2025-02-25 15:00:00,6.51,6.47,6.55,6.46,54664772.0
2025-02-26 15:00:00,6.47,6.54,6.57,6.41,81829080.0
2025-02-27 15:00:00,6.5,6.47,6.56,6.37,88729488.0
2025-02-28 15:00:00,6.43,6.32,6.52,6.29,83493424.0
2025-03-03 15:00:00,6.33,6.35,6.41,6.28,52996616.0
2025-03-04 15:00:00,6.32,6.41,6.42,6.31,45424316.0
2025-03-05 15:00:00,6.41,6.42,6.44,6.33,53357432.0
2025-03-06 15:00:00,6.44,6.66,6.69,6.44,144328128.0
2025-03-07 15:00:00,6.62,6.49,6.66,6.46,86403744.0
2025-03-10 15:00:00,6.47,6.4,6.49,6.36,63059952.0
2025-03-11 15:00:00,6.34,6.4,6.4,6.33,48434024.0
2025-03-12 15:00:00,6.4,6.41,6.47,6.37,48671600.0
2025-03-13 15:00:00,6.41,6.38,6.44,6.33,45984772.0
2025-03-14 15:00:00,6.39,6.58,6.65,6.36,131634576.0
2025-03-17 15:00:00,6.59,6.57,6.63,6.55,59436088.0
2025-03-18 15:00:00,6.59,6.58,6.61,6.54,47517240.0
2025-03-19 15:00:00,6.58,6.6,6.62,6.56,50200668.0
2025-03-20 15:00:00,6.59,6.53,6.59,6.52,41715168.0
2025-03-21 15:00:00,6.52,6.47,6.57,6.43,53315100.0
2025-03-24 15:00:00,6.46,6.43,6.49,6.35,48717400.0
2025-03-25 15:00:00,6.43,6.44,6.47,6.4,30309024.0
2025-03-26 15:00:00,6.42,6.44,6.48,6.39,43907768.0
2025-03-27 15:00:00,6.43,6.48,6.56,6.38,59903476.0
2025-03-28 15:00:00,6.48,6.55,6.58,6.46,72701712.0
2025-03-31 15:00:00,6.47,6.38,6.53,6.33,91095600.0
2025-04-01 15:00:00,6.39,6.42,6.51,6.38,50799720.0
2025-04-02 15:00:00,6.41,6.48,6.48,6.39,46194684.0
2025-04-03 15:00:00,6.42,6.61,6.9,6.36,181563808.0
2025-04-07 15:00:00,6.3,5.95,6.39,5.95,144352800.0
2025-04-08 15:00:00,5.93,6.13,6.33,5.77,179742048.0
2025-04-09 15:00:00,6.08,6.74,6.74,6.02,293820288.0
2025-04-10 15:00:00,6.85,7.29,7.41,6.74,697804416.0
2025-04-11 15:00:00,7.1,6.9,7.15,6.87,429758816.0
2025-04-14 15:00:00,6.9,7.16,7.39,6.9,410634464.0
2025-04-15 15:00:00,7.1,6.96,7.15,6.9,220414864.0
2025-04-16 15:00:00,6.93,6.99,7.1,6.77,260915872.0
2025-04-17 15:00:00,6.96,6.82,7.05,6.82,177583392.0
2025-04-18 15:00:00,6.78,6.89,7.12,6.78,228671440.0
2025-04-21 15:00:00,6.8,7.18,7.35,6.78,335360224.0
2025-04-22 15:00:00,7.48,7.9,7.9,7.35,392369696.0
2025-04-23 15:00:00,8.2,7.82,8.43,7.77,756401280.0
2025-04-24 15:00:00,7.76,7.42,7.82,7.4,450205440.0
2025-04-25 15:00:00,7.45,7.24,7.52,7.23,310685056.0
2025-04-28 15:00:00,7.23,7.08,7.38,7.07,214996896.0
2025-04-29 15:00:00,7.03,7.08,7.13,6.98,140367744.0
2025-04-30 15:00:00,7.03,6.87,7.08,6.87,189226848.0
2025-05-06 15:00:00,6.94,7.12,7.13,6.91,196844544.0
2025-05-07 15:00:00,7.27,7.05,7.38,7.02,222356864.0
2025-05-08 15:00:00,7.02,7.02,7.08,6.97,126662840.0
2025-05-09 15:00:00,7.03,7.14,7.23,6.89,226442480.0
